id,book,chapter,verse,subtitle,text,verse_id,source_url,theme,emotion
12,rut,1,12,Rut y Noemí,"Volveos, hijas mías, e idos; porque yo ya soy vieja para tener marido. Y aunque dijese: Esperanza tengo, y esta noche estuviese con marido, y aun diese a luz hijos,",rut_1_12,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,esperanza;fe;amor,Neutral
13,rut,1,13,Rut y Noemí,"¿habíais vosotras de esperarlos hasta que fuesen grandes? ¿Habíais de quedaros sin casar por amor a ellos? No, hijas mías; que mayor amargura tengo yo que vosotras, pues la mano de Jehová ha salido contra mí.",rut_1_13,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,miedo,Tristeza
14,rut,1,14,Rut y Noemí,"Y ellas alzaron otra vez su voz y lloraron; y Orfa besó a su suegra, mas Rut se quedó con ella.",rut_1_14,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,amor;fe;perdón,Tristeza
15,rut,1,15,Rut y Noemí,Y Noemí dijo: He aquí tu cuñada se ha vuelto a su pueblo y a sus dioses; vuélvete tú tras ella.,rut_1_15,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,fe;miedo;perdón;amor,Ira
16,rut,1,16,Rut y Noemí,"Respondió Rut: No me ruegues que te deje, y me aparte de ti; porque a dondequiera que tú fueres, iré yo, y dondequiera que vivieres, viviré. Tu pueblo será mi pueblo, y tu Dios mi Dios.",rut_1_16,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,amor;perdón;esperanza;fe;miedo,Ira
17,rut,1,17,Rut y Noemí,"Donde tú murieres, moriré yo, y allí seré sepultada; así me haga Jehová, y aun me añada, que sólo la muerte hará separación entre nosotras dos.",rut_1_17,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,fe;perdón;miedo,Tristeza
18,rut,1,18,Rut y Noemí,"Y viendo Noemí que estaba tan resuelta a ir con ella, no dijo más.",rut_1_18,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,fe;perdón,disgust
19,rut,1,19,Rut y Noemí,"Anduvieron, pues, ellas dos hasta que llegaron a Belén; y aconteció que habiendo entrado en Belén, toda la ciudad se conmovió por causa de ellas, y decían: ¿No es ésta Noemí?",rut_1_19,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,fe;miedo;amor;esperanza;perdón,Neutral
20,rut,1,20,Rut y Noemí,"Y ella les respondía: No me llaméis Noemí, sino llamadme Mara; porque en grande amargura me ha puesto el Todopoderoso.",rut_1_20,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,fe;miedo,Ira
21,rut,1,21,Rut y Noemí,"Yo me fui llena, pero Jehová me ha vuelto con las manos vacías. ¿Por qué me llamaréis Noemí, ya que Jehová ha dado testimonio contra mí, y el Todopoderoso me ha afligido?",rut_1_21,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,miedo,Miedo
22,rut,1,22,Rut y Noemí,"Así volvió Noemí, y Rut la moabita su nuera con ella; volvió de los campos de Moab, y llegaron a Belén al comienzo de la siega de la cebada.",rut_1_22,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=1&version=rv60,fe;esperanza;perdón,Alegría
23,rut,2,1,Rut recoge espigas en el campo de Booz,"Tenía Noemí un pariente de su marido, hombre rico de la familia de Elimelec, el cual se llamaba Booz.",rut_2_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;amor,Neutral
24,rut,2,2,Rut recoge espigas en el campo de Booz,"Y Rut la moabita dijo a Noemí: Te ruego que me dejes ir al campo, y recogeré espigas en pos de aquel a cuyos ojos hallare gracia. Y ella le respondió: Vé, hija mía.",rut_2_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,perdón;amor;fe;esperanza;miedo,Neutral
25,rut,2,3,Rut recoge espigas en el campo de Booz,"Fue, pues, y llegando, espigó en el campo en pos de los segadores; y aconteció que aquella parte del campo era de Booz, el cual era de la familia de Elimelec.",rut_2_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;amor;esperanza,disgust
26,rut,2,4,Rut recoge espigas en el campo de Booz,"Y he aquí que Booz vino de Belén, y dijo a los segadores: Jehová sea con vosotros. Y ellos respondieron: Jehová te bendiga.",rut_2_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;esperanza;amor,Neutral
27,rut,2,5,Rut recoge espigas en el campo de Booz,Y Booz dijo a su criado el mayordomo de los segadores: ¿De quién es esta joven?,rut_2_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;amor,Neutral
28,rut,2,6,Rut recoge espigas en el campo de Booz,"Y el criado, mayordomo de los segadores, respondió y dijo: Es la joven moabita que volvió con Noemí de los campos de Moab;",rut_2_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;amor;perdón;miedo;esperanza,Neutral
29,rut,2,7,Rut recoge espigas en el campo de Booz,"y ha dicho: Te ruego que me dejes recoger y juntar tras los segadores entre las gavillas. Entró, pues, y está desde por la mañana hasta ahora, sin descansar ni aun por un momento.",rut_2_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;amor;perdón;esperanza,Neutral
30,rut,2,8,Rut recoge espigas en el campo de Booz,"Entonces Booz dijo a Rut: Oye, hija mía, no vayas a espigar a otro campo, ni pases de aquí; y aquí estarás junto a mis criadas.",rut_2_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,miedo;perdón;amor;fe;esperanza,Neutral
31,rut,2,9,Rut recoge espigas en el campo de Booz,"Mira bien el campo que sieguen, y síguelas; porque yo he mandado a los criados que no te molesten. Y cuando tengas sed, ve a las vasijas, y bebe del agua que sacan los criados.",rut_2_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;perdón;miedo;esperanza,Ira
32,rut,2,10,Rut recoge espigas en el campo de Booz,"Ella entonces bajando su rostro se inclinó a tierra, y le dijo: ¿Por qué he hallado gracia en tus ojos para que me reconozcas, siendo yo extranjera?",rut_2_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,miedo;perdón,disgust
33,rut,2,11,Rut recoge espigas en el campo de Booz,"Y respondiendo Booz, le dijo: He sabido todo lo que has hecho con tu suegra después de la muerte de tu marido, y que dejando a tu padre y a tu madre y la tierra donde naciste, has venido a un pueblo que no conociste antes.",rut_2_11,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;amor;perdón,Tristeza
34,rut,2,12,Rut recoge espigas en el campo de Booz,"Jehová recompense tu obra, y tu remuneración sea cumplida de parte de Jehová Dios de Israel, bajo cuyas alas has venido a refugiarte.",rut_2_12,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;esperanza,Ira
35,rut,2,13,Rut recoge espigas en el campo de Booz,"Y ella dijo: Señor mío, halle yo gracia delante de tus ojos; porque me has consolado, y porque has hablado al corazón de tu sierva, aunque no soy ni como una de tus criadas.",rut_2_13,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,esperanza;perdón;amor;fe,Alegría
36,rut,2,14,Rut recoge espigas en el campo de Booz,"Y Booz le dijo a la hora de comer: Ven aquí, y come del pan, y moja tu bocado en el vinagre. Y ella se sentó junto a los segadores, y él le dio del potaje, y comió hasta que se sació, y le sobró.",rut_2_14,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,amor;fe;perdón;esperanza,disgust
37,rut,2,15,Rut recoge espigas en el campo de Booz,"Luego se levantó para espigar. Y Booz mandó a sus criados, diciendo: Que recoja también espigas entre las gavillas, y no la avergoncéis;",rut_2_15,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,perdón;fe;amor;esperanza,disgust
38,rut,2,16,Rut recoge espigas en el campo de Booz,"y dejaréis también caer para ella algo de los manojos, y lo dejaréis para que lo recoja, y no la reprendáis.",rut_2_16,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,perdón;fe,Ira
39,rut,2,17,Rut recoge espigas en el campo de Booz,"Espigó, pues, en el campo hasta la noche, y desgranó lo que había recogido, y fue como un efa de cebada.",rut_2_17,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe,Neutral
40,rut,2,18,Rut recoge espigas en el campo de Booz,"Y lo tomó, y se fue a la ciudad; y su suegra vio lo que había recogido. Sacó también luego lo que le había sobrado después de haber quedado saciada, y se lo dio.",rut_2_18,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,perdón;amor,Neutral
41,rut,2,19,Rut recoge espigas en el campo de Booz,"Y le dijo su suegra: ¿Dónde has espigado hoy? ¿y dónde has trabajado? Bendito sea el que te ha reconocido. Y contó ella a su suegra con quién había trabajado, y dijo: El nombre del varón con quien hoy he trabajado es Booz.",rut_2_19,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,amor;fe;esperanza;perdón,Neutral
42,rut,2,20,Rut recoge espigas en el campo de Booz,"Y dijo Noemí a su nuera: Sea él bendito de Jehová, pues que no ha rehusado a los vivos la benevolencia que tuvo para con los que han muerto. Después le dijo Noemí: Nuestro pariente es aquel varón, y uno de los que pueden redimirnos.",rut_2_20,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,amor;perdón;fe;esperanza,disgust
43,rut,2,21,Rut recoge espigas en el campo de Booz,"Y Rut la moabita dijo: Además de esto me ha dicho: Júntate con mis criadas, hasta que hayan acabado toda mi siega.",rut_2_21,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,miedo;fe,Neutral
44,rut,2,22,Rut recoge espigas en el campo de Booz,"Y Noemí respondió a Rut su nuera: Mejor es, hija mía, que salgas con sus criadas, y que no te encuentren en otro campo.",rut_2_22,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,perdón;amor;fe;esperanza,disgust
45,rut,2,23,Rut recoge espigas en el campo de Booz,"Estuvo, pues, junto con las criadas de Booz espigando, hasta que se acabó la siega de la cebada y la del trigo; y vivía con su suegra.",rut_2_23,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=2&version=rv60,fe;amor,Neutral
46,rut,3,1,Rut y Booz en la era,"Después le dijo su suegra Noemí: Hija mía, ¿no he de buscar hogar para ti, para que te vaya bien?",rut_3_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,amor;perdón;esperanza;fe,Neutral
47,rut,3,2,Rut y Booz en la era,"¿No es Booz nuestro pariente, con cuyas criadas tú has estado? He aquí que él avienta esta noche la parva de las cebadas.",rut_3_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,fe;esperanza,Miedo
48,rut,3,3,Rut y Booz en la era,"Te lavarás, pues, y te ungirás, y vistiéndote tus vestidos, irás a la era; mas no te darás a conocer al varón hasta que él haya acabado de comer y de beber.",rut_3_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,fe;perdón,Ira
49,rut,3,4,Rut y Booz en la era,"Y cuando él se acueste, notarás el lugar donde se acuesta, e irás y descubrirás sus pies, y te acostarás allí; y él te dirá lo que hayas de hacer.",rut_3_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,fe,Miedo
50,rut,3,5,Rut y Booz en la era,Y ella respondió: Haré todo lo que tú me mandes.,rut_3_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,fe;perdón;amor,Neutral
51,rut,3,6,Rut y Booz en la era,"Descendió, pues, a la era, e hizo todo lo que su suegra le había mandado.",rut_3_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,fe,disgust
52,rut,3,7,Rut y Booz en la era,"Y cuando Booz hubo comido y bebido, y su corazón estuvo contento, se retiró a dormir a un lado del montón. Entonces ella vino calladamente, y le descubrió los pies y se acostó.",rut_3_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,amor;perdón;fe,disgust
53,rut,3,8,Rut y Booz en la era,"Y aconteció que a la medianoche se estremeció aquel hombre, y se volvió; y he aquí, una mujer estaba acostada a sus pies.",rut_3_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,miedo;amor;fe;perdón,Miedo
54,rut,3,9,Rut y Booz en la era,"Entonces él dijo: ¿Quién eres? Y ella respondió: Yo soy Rut tu sierva; extiende el borde de tu capa sobre tu sierva, por cuanto eres pariente cercano.",rut_3_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,perdón;amor;fe,Neutral
55,rut,3,10,Rut y Booz en la era,"Y él dijo: Bendita seas tú de Jehová, hija mía; has hecho mejor tu postrera bondad que la primera, no yendo en busca de los jóvenes, sean pobres o ricos.",rut_3_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,fe;amor;esperanza;perdón,disgust
56,rut,3,11,Rut y Booz en la era,"Ahora pues, no temas, hija mía; yo haré contigo lo que tú digas, pues toda la gente de mi pueblo sabe que eres mujer virtuosa.",rut_3_11,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,perdón;esperanza;amor;fe,Miedo
57,rut,3,12,Rut y Booz en la era,"Y ahora, aunque es cierto que yo soy pariente cercano, con todo eso hay pariente más cercano que yo.",rut_3_12,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,,Sorpresa
58,rut,3,13,Rut y Booz en la era,"Pasa aquí la noche, y cuando sea de día, si él te redimiere, bien, redímate; mas si él no te quisiere redimir, yo te redimiré, vive Jehová. Descansa, pues, hasta la mañana.",rut_3_13,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,perdón;fe;esperanza;amor,Ira
59,rut,3,14,Rut y Booz en la era,"Y después que durmió a sus pies hasta la mañana, se levantó antes que los hombres pudieran reconocerse unos a otros; porque él dijo: No se sepa que vino mujer a la era.",rut_3_14,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,miedo;perdón;amor;fe,disgust
60,rut,3,15,Rut y Booz en la era,"Después le dijo: Quítate el manto que traes sobre ti, y tenlo. Y teniéndolo ella, él midió seis medidas de cebada, y se las puso encima; y ella se fue a la ciudad.",rut_3_15,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,fe;perdón;amor,Ira
61,rut,3,16,Rut y Booz en la era,"Y cuando llegó a donde estaba su suegra, ésta le dijo: ¿Qué hay, hija mía? Y le contó ella todo lo que con aquel varón le había acontecido.",rut_3_16,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,miedo,Ira
62,rut,3,17,Rut y Booz en la era,"Y dijo: Estas seis medidas de cebada me dio, diciéndome: A fin de que no vayas a tu suegra con las manos vacías.",rut_3_17,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,perdón;fe;amor;miedo;esperanza,Neutral
63,rut,3,18,Rut y Booz en la era,"Entonces Noemí dijo: Espérate, hija mía, hasta que sepas cómo se resuelve el asunto; porque aquel hombre no descansará hasta que concluya el asunto hoy.",rut_3_18,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=3&version=rv60,miedo;amor;fe;perdón,Neutral
64,rut,4,1,Booz se casa con Rut,"Booz subió a la puerta y se sentó allí; y he aquí pasaba aquel pariente de quien Booz había hablado, y le dijo: Eh, fulano, ven acá y siéntate. Y él vino y se sentó.",rut_4_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,perdón;fe;miedo;amor;esperanza,Ira
65,rut,4,2,Booz se casa con Rut,"Entonces él tomó a diez varones de los ancianos de la ciudad, y dijo: Sentaos aquí. Y ellos se sentaron.",rut_4_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;perdón;miedo,Neutral
66,rut,4,3,Booz se casa con Rut,"Luego dijo al pariente: Noemí, que ha vuelto del campo de Moab, vende una parte de las tierras que tuvo nuestro hermano Elimelec.",rut_4_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;amor;perdón,Neutral
67,rut,4,4,Booz se casa con Rut,"Y yo decidí hacértelo saber, y decirte que la compres en presencia de los que están aquí sentados, y de los ancianos de mi pueblo. Si tú quieres redimir, redime; y si no quieres redimir, decláramelo para que yo lo sepa; porque no hay otro que redima sino tú, y yo después de ti. Y él respondió: Yo redimiré.",rut_4_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,esperanza;perdón;fe,Neutral
68,rut,4,5,Booz se casa con Rut,"Entonces replicó Booz: El mismo día que compres las tierras de mano de Noemí, debes tomar también a Rut la moabita, mujer del difunto, para que restaures el nombre del muerto sobre su posesión.",rut_4_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;esperanza;perdón;amor,Neutral
69,rut,4,6,Booz se casa con Rut,"Y respondió el pariente: No puedo redimir para mí, no sea que dañe mi heredad. Redime tú, usando de mi derecho, porque yo no podré redimir.",rut_4_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,miedo;perdón,Ira
70,rut,4,7,Booz se casa con Rut,"Había ya desde hacía tiempo esta costumbre en Israel tocante a la redención y al contrato, que para la confirmación de cualquier negocio, el uno se quitaba el zapato y lo daba a su compañero; y esto servía de testimonio en Israel.",rut_4_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,perdón;fe;esperanza,disgust
71,rut,4,8,Booz se casa con Rut,Entonces el pariente dijo a Booz: Tómalo tú. Y se quitó el zapato.,rut_4_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;miedo;perdón,Neutral
72,rut,4,9,Booz se casa con Rut,"Y Booz dijo a los ancianos y a todo el pueblo: Vosotros sois testigos hoy, de que he adquirido de mano de Noemí todo lo que fue de Elimelec, y todo lo que fue de Quelión y de Mahlón.",rut_4_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,perdón;fe;amor;esperanza,Neutral
73,rut,4,10,Booz se casa con Rut,"Y que también tomo por mi mujer a Rut la moabita, mujer de Mahlón, para restaurar el nombre del difunto sobre su heredad, para que el nombre del muerto no se borre de entre sus hermanos y de la puerta de su lugar. Vosotros sois testigos hoy.",rut_4_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;perdón;amor;esperanza;miedo,Neutral
74,rut,4,11,Booz se casa con Rut,"Y dijeron todos los del pueblo que estaban a la puerta con los ancianos: Testigos somos. Jehová haga a la mujer que entra en tu casa como a Raquel y a Lea, las cuales edificaron la casa de Israel; y tú seas ilustre en Efrata, y seas de renombre en Belén.",rut_4_11,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;esperanza;amor;perdón,disgust
75,rut,4,12,Booz se casa con Rut,"Y sea tu casa como la casa de Fares, el que Tamar dio a luz a Judá, por la descendencia que de esa joven te dé Jehová.",rut_4_12,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe,disgust
76,rut,4,13,Booz se casa con Rut,"Booz, pues, tomó a Rut, y ella fue su mujer; y se llegó a ella, y Jehová le dio que concibiese y diese a luz un hijo.",rut_4_13,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;amor;esperanza,disgust
77,rut,4,14,Booz se casa con Rut,"Y las mujeres decían a Noemí: Loado sea Jehová, que hizo que no te faltase hoy pariente, cuyo nombre será celebrado en Israel;",rut_4_14,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;esperanza;perdón;amor,Neutral
78,rut,4,15,Booz se casa con Rut,"el cual será restaurador de tu alma, y sustentará tu vejez; pues tu nuera, que te ama, lo ha dado a luz; y ella es de más valor para ti que siete hijos.",rut_4_15,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,esperanza;amor;fe;perdón,Alegría
79,rut,4,16,Booz se casa con Rut,"Y tomando Noemí el hijo, lo puso en su regazo, y fue su aya.",rut_4_16,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,amor;fe,disgust
80,rut,4,17,Booz se casa con Rut,"Y le dieron nombre las vecinas, diciendo: Le ha nacido un hijo a Noemí; y lo llamaron Obed. Este es padre de Isaí, padre de David.",rut_4_17,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe;amor;perdón;esperanza,Neutral
81,rut,4,18,Booz se casa con Rut,"Estas son las generaciones de Fares: Fares engendró a Hezrón,",rut_4_18,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,,Neutral
82,rut,4,19,Booz se casa con Rut,"Hezrón engendró a Ram, y Ram engendró a Aminadab,",rut_4_19,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe,Neutral
83,rut,4,20,Booz se casa con Rut,"Aminadab engendró a Naasón, y Naasón engendró a Salmón,",rut_4_20,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe,Neutral
84,rut,4,21,Booz se casa con Rut,"Salmón engendró a Booz, y Booz engendró a Obed,",rut_4_21,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe,Neutral
85,rut,4,22,Booz se casa con Rut,"Obed engendró a Isaí, e Isaí engendró a David.",rut_4_22,https://www.biblia.es/biblia-buscar-libros-1.php?libro=rut&capitulo=4&version=rv60,fe,Neutral
