"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"21","1-timoteo","2","1","Instrucciones sobre la oración","Exhorto ante todo, a que se hagan rogativas, oraciones, peticiones y acciones de gracias, por todos los hombres;","1-timoteo_2_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"22","1-timoteo","2","2","Instrucciones sobre la oración","por los reyes y por todos los que están en eminencia, para que vivamos quieta y reposadamente en toda piedad y honestidad.","1-timoteo_2_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"23","1-timoteo","2","3","Instrucciones sobre la oración","Porque esto es bueno y agradable delante de Dios nuestro Salvador,","1-timoteo_2_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"24","1-timoteo","2","4","Instrucciones sobre la oración","el cual quiere que todos los hombres sean salvos y vengan al conocimiento de la verdad.","1-timoteo_2_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"25","1-timoteo","2","5","Instrucciones sobre la oración","Porque hay un solo Dios, y un solo mediador entre Dios y los hombres, Jesucristo hombre,","1-timoteo_2_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"26","1-timoteo","2","6","Instrucciones sobre la oración","el cual se dio a sí mismo en rescate por todos, de lo cual se dio testimonio a su debido tiempo.","1-timoteo_2_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"27","1-timoteo","2","7","Instrucciones sobre la oración","Para esto yo fui constituido predicador y apóstol (digo verdad en Cristo, no miento), y maestro de los gentiles en fe y verdad.","1-timoteo_2_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"28","1-timoteo","2","8","Instrucciones sobre la oración","Quiero, pues, que los hombres oren en todo lugar, levantando manos santas, sin ira ni contienda.","1-timoteo_2_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"29","1-timoteo","2","9","Instrucciones sobre la oración","Asimismo que las mujeres se atavíen de ropa decorosa, con pudor y modestia; no con peinado ostentoso, ni oro, ni perlas, ni vestidos costosos,","1-timoteo_2_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"30","1-timoteo","2","10","Instrucciones sobre la oración","sino con buenas obras, como corresponde a mujeres que profesan piedad.","1-timoteo_2_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"31","1-timoteo","2","11","Instrucciones sobre la oración","La mujer aprenda en silencio, con toda sujeción.","1-timoteo_2_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"32","1-timoteo","2","12","Instrucciones sobre la oración","Porque no permito a la mujer enseñar, ni ejercer dominio sobre el hombre, sino estar en silencio.","1-timoteo_2_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"33","1-timoteo","2","13","Instrucciones sobre la oración","Porque Adán fue formado primero, después Eva;","1-timoteo_2_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"34","1-timoteo","2","14","Instrucciones sobre la oración","y Adán no fue engañado, sino que la mujer, siendo engañada, incurrió en transgresión.","1-timoteo_2_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"35","1-timoteo","2","15","Instrucciones sobre la oración","Pero se salvará engendrando hijos, si permaneciere en fe, amor y santificación, con modestia.","1-timoteo_2_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=2&version=rv60","",""
"36","1-timoteo","3","1","Requisitos de los obispos","Palabra fiel: Si alguno anhela obispado, buena obra desea.","1-timoteo_3_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"37","1-timoteo","3","2","Requisitos de los obispos","Pero es necesario que el obispo sea irreprensible, marido de una sola mujer, sobrio, prudente, decoroso, hospedador, apto para enseñar;","1-timoteo_3_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"38","1-timoteo","3","3","Requisitos de los obispos","no dado al vino, no pendenciero, no codicioso de ganancias deshonestas, sino amable, apacible, no avaro;","1-timoteo_3_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"39","1-timoteo","3","4","Requisitos de los obispos","que gobierne bien su casa, que tenga a sus hijos en sujeción con toda honestidad","1-timoteo_3_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"40","1-timoteo","3","5","Requisitos de los obispos","(pues el que no sabe gobernar su propia casa, ¿cómo cuidará de la iglesia de Dios?);","1-timoteo_3_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"41","1-timoteo","3","6","Requisitos de los obispos","no un neófito, no sea que envaneciéndose caiga en la condenación del diablo.","1-timoteo_3_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"42","1-timoteo","3","7","Requisitos de los obispos","También es necesario que tenga buen testimonio de los de afuera, para que no caiga en descrédito y en lazo del diablo.","1-timoteo_3_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"43","1-timoteo","3","8","Requisitos de los diáconos","Los diáconos asimismo deben ser honestos, sin doblez, no dados a mucho vino, no codiciosos de ganancias deshonestas;","1-timoteo_3_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"44","1-timoteo","3","9","Requisitos de los diáconos","que guarden el misterio de la fe con limpia conciencia.","1-timoteo_3_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"45","1-timoteo","3","10","Requisitos de los diáconos","Y éstos también sean sometidos a prueba primero, y entonces ejerzan el diaconado, si son irreprensibles.","1-timoteo_3_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"46","1-timoteo","3","11","Requisitos de los diáconos","Las mujeres asimismo sean honestas, no calumniadoras, sino sobrias, fieles en todo.","1-timoteo_3_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"47","1-timoteo","3","12","Requisitos de los diáconos","Los diáconos sean maridos de una sola mujer, y que gobiernen bien sus hijos y sus casas.","1-timoteo_3_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"48","1-timoteo","3","13","Requisitos de los diáconos","Porque los que ejerzan bien el diaconado, ganan para sí un grado honroso, y mucha confianza en la fe que es en Cristo Jesús.","1-timoteo_3_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"49","1-timoteo","3","14","El ministerio de la piedad","Esto te escribo, aunque tengo la esperanza de ir pronto a verte,","1-timoteo_3_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"50","1-timoteo","3","15","El ministerio de la piedad","para que si tardo, sepas cómo debes conducirte en la casa de Dios, que es la iglesia del Dios viviente, columna y baluarte de la verdad.","1-timoteo_3_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"51","1-timoteo","3","16","El ministerio de la piedad","E indiscutiblemente, grande es el misterio de la piedad:
Dios fue manifestado en carne,
Justificado en el Espíritu,
Visto de los ángeles,
Predicado a los gentiles,
Creído en el mundo,
Recibido arriba en gloria.","1-timoteo_3_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=3&version=rv60","",""
"52","1-timoteo","4","1","Predicción de la apostasía","Pero el Espíritu dice claramente que en los postreros tiempos algunos apostatarán de la fe, escuchando a espíritus engañadores y a doctrinas de demonios;","1-timoteo_4_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"53","1-timoteo","4","2","Predicción de la apostasía","por la hipocresía de mentirosos que, teniendo cauterizada la conciencia,","1-timoteo_4_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"54","1-timoteo","4","3","Predicción de la apostasía","prohibirán casarse, y mandarán abstenerse de alimentos que Dios creó para que con acción de gracias participasen de ellos los creyentes y los que han conocido la verdad.","1-timoteo_4_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"55","1-timoteo","4","4","Predicción de la apostasía","Porque todo lo que Dios creó es bueno, y nada es de desecharse, si se toma con acción de gracias;","1-timoteo_4_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"56","1-timoteo","4","5","Predicción de la apostasía","porque por la palabra de Dios y por la oración es santificado.","1-timoteo_4_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"57","1-timoteo","4","6","Un buen ministro de Jesucristo","Si esto enseñas a los hermanos, serás buen ministro de Jesucristo, nutrido con las palabras de la fe y de la buena doctrina que has seguido.","1-timoteo_4_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"58","1-timoteo","4","7","Un buen ministro de Jesucristo","Desecha las fábulas profanas y de viejas. Ejercítate para la piedad;","1-timoteo_4_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"59","1-timoteo","4","8","Un buen ministro de Jesucristo","porque el ejercicio corporal para poco es provechoso, pero la piedad para todo aprovecha, pues tiene promesa de esta vida presente, y de la venidera.","1-timoteo_4_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"60","1-timoteo","4","9","Un buen ministro de Jesucristo","Palabra fiel es esta, y digna de ser recibida por todos.","1-timoteo_4_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"61","1-timoteo","4","10","Un buen ministro de Jesucristo","que por esto mismo trabajamos y sufrimos oprobios, porque esperamos en el Dios viviente, que es el Salvador de todos los hombres, mayormente de los que creen.","1-timoteo_4_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"62","1-timoteo","4","11","Un buen ministro de Jesucristo","Esto manda y enseña.","1-timoteo_4_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"63","1-timoteo","4","12","Un buen ministro de Jesucristo","Ninguno tenga en poco tu juventud, sino sé ejemplo de los creyentes en palabra, conducta, amor, espíritu, fe y pureza.","1-timoteo_4_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"64","1-timoteo","4","13","Un buen ministro de Jesucristo","Entre tanto que voy, ocúpate en la lectura, la exhortación y la enseñanza.","1-timoteo_4_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"65","1-timoteo","4","14","Un buen ministro de Jesucristo","No descuides el don que hay en ti, que te fue dado mediante profecía con la imposición de las manos del presbiterio.","1-timoteo_4_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"66","1-timoteo","4","15","Un buen ministro de Jesucristo","Ocúpate en estas cosas; permanece en ellas, para que tu aprovechamiento sea manifiesto a todos.","1-timoteo_4_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"67","1-timoteo","4","16","Un buen ministro de Jesucristo","Ten cuidado de ti mismo y de la doctrina; persiste en ello, pues haciendo esto, te salvarás a ti mismo y a los que te oyeren.","1-timoteo_4_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=4&version=rv60","",""
"68","1-timoteo","5","1","Deberes hacia los demás","No reprendas al anciano, sino exhórtale como a padre; a los más jóvenes, como a hermanos;","1-timoteo_5_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"69","1-timoteo","5","2","Deberes hacia los demás","a las ancianas, como a madres; a las jovencitas, como a hermanas, con toda pureza.","1-timoteo_5_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"70","1-timoteo","5","3","Deberes hacia los demás","Honra a las viudas que en verdad lo son.","1-timoteo_5_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"71","1-timoteo","5","4","Deberes hacia los demás","Pero si alguna viuda tiene hijos, o nietos, aprendan éstos primero a ser piadosos para con su propia familia, y a recompensar a sus padres; porque esto es lo bueno y agradable delante de Dios.","1-timoteo_5_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"72","1-timoteo","5","5","Deberes hacia los demás","Mas la que en verdad es viuda y ha quedado sola, espera en Dios, y es diligente en súplicas y oraciones noche y día.","1-timoteo_5_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"73","1-timoteo","5","6","Deberes hacia los demás","Pero la que se entrega a los placeres, viviendo está muerta.","1-timoteo_5_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"74","1-timoteo","5","7","Deberes hacia los demás","Manda también estas cosas, para que sean irreprensibles;","1-timoteo_5_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"75","1-timoteo","5","8","Deberes hacia los demás","porque si alguno no provee para los suyos, y mayormente para los de su casa, ha negado la fe, y es peor que un incrédulo.","1-timoteo_5_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"76","1-timoteo","5","9","Deberes hacia los demás","Sea puesta en la lista sólo la viuda no menor de sesenta años, que haya sido esposa de un solo marido,","1-timoteo_5_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"77","1-timoteo","5","10","Deberes hacia los demás","que tenga testimonio de buenas obras; si ha criado hijos; si ha practicado la hospitalidad; si ha lavado los pies de los santos; si ha socorrido a los afligidos; si ha practicado toda buena obra.","1-timoteo_5_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"78","1-timoteo","5","11","Deberes hacia los demás","Pero viudas más jóvenes no admitas; porque cuando, impulsadas por sus deseos, se rebelan contra Cristo, quieren casarse,","1-timoteo_5_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"79","1-timoteo","5","12","Deberes hacia los demás","incurriendo así en condenación, por haber quebrantado su primera fe.","1-timoteo_5_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"80","1-timoteo","5","13","Deberes hacia los demás","Y también aprenden a ser ociosas, andando de casa en casa; y no solamente ociosas, sino también chismosas y entremetidas, hablando lo que no debieran.","1-timoteo_5_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"81","1-timoteo","5","14","Deberes hacia los demás","Quiero, pues, que las viudas jóvenes se casen, críen hijos, gobiernen su casa; que no den al adversario ninguna ocasión de maledicencia.","1-timoteo_5_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"82","1-timoteo","5","15","Deberes hacia los demás","Porque ya algunas se han apartado en pos de Satanás.","1-timoteo_5_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"83","1-timoteo","5","16","Deberes hacia los demás","Si algún creyente o alguna creyente tiene viudas, que las mantenga, y no sea gravada la iglesia, a fin de que haya lo suficiente para las que en verdad son viudas.","1-timoteo_5_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"84","1-timoteo","5","17","Deberes hacia los demás","Los ancianos que gobiernan bien, sean tenidos por dignos de doble honor, mayormente los que trabajan en predicar y enseñar.","1-timoteo_5_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"85","1-timoteo","5","18","Deberes hacia los demás","Pues la Escritura dice: No pondrás bozal al buey que trilla; y: Digno es el obrero de su salario.","1-timoteo_5_18","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"86","1-timoteo","5","19","Deberes hacia los demás","Contra un anciano no admitas acusación sino con dos o tres testigos.","1-timoteo_5_19","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"87","1-timoteo","5","20","Deberes hacia los demás","A los que persisten en pecar, repréndelos delante de todos, para que los demás también teman.","1-timoteo_5_20","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"88","1-timoteo","5","21","Deberes hacia los demás","Te encarezco delante de Dios y del Señor Jesucristo, y de sus ángeles escogidos, que guardes estas cosas sin prejuicios, no haciendo nada con parcialidad.","1-timoteo_5_21","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"89","1-timoteo","5","22","Deberes hacia los demás","No impongas con ligereza las manos a ninguno, ni participes en pecados ajenos. Consérvate puro.","1-timoteo_5_22","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"90","1-timoteo","5","23","Deberes hacia los demás","Ya no bebas agua, sino usa de un poco de vino por causa de tu estómago y de tus frecuentes enfermedades.","1-timoteo_5_23","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"91","1-timoteo","5","24","Deberes hacia los demás","Los pecados de algunos hombres se hacen patentes antes que ellos vengan a juicio, mas a otros se les descubren después.","1-timoteo_5_24","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"92","1-timoteo","5","25","Deberes hacia los demás","Asimismo se hacen manifiestas las buenas obras; y las que son de otra manera, no pueden permanecer ocultas.","1-timoteo_5_25","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=5&version=rv60","",""
"93","1-timoteo","6","1","","Todos los que están bajo el yugo de esclavitud, tengan a sus amos por dignos de todo honor, para que no sea blasfemado el nombre de Dios y la doctrina.","1-timoteo_6_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"94","1-timoteo","6","2","","Y los que tienen amos creyentes, no los tengan en menos por ser hermanos, sino sírvanles mejor, por cuanto son creyentes y amados los que se benefician de su buen servicio. Esto enseña y exhorta.","1-timoteo_6_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"95","1-timoteo","6","3","Piedad y contentamiento","Si alguno enseña otra cosa, y no se conforma a las sanas palabras de nuestro Señor Jesucristo, y a la doctrina que es conforme a la piedad,","1-timoteo_6_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"96","1-timoteo","6","4","Piedad y contentamiento","está envanecido, nada sabe, y delira acerca de cuestiones y contiendas de palabras, de las cuales nacen envidias, pleitos, blasfemias, malas sospechas,","1-timoteo_6_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"97","1-timoteo","6","5","Piedad y contentamiento","disputas necias de hombres corruptos de entendimiento y privados de la verdad, que toman la piedad como fuente de ganancia; apártate de los tales.","1-timoteo_6_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"98","1-timoteo","6","6","Piedad y contentamiento","Pero gran ganancia es la piedad acompañada de contentamiento;","1-timoteo_6_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"99","1-timoteo","6","7","Piedad y contentamiento","porque nada hemos traído a este mundo, y sin duda nada podremos sacar.","1-timoteo_6_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"100","1-timoteo","6","8","Piedad y contentamiento","Así que, teniendo sustento y abrigo, estemos contentos con esto.","1-timoteo_6_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"101","1-timoteo","6","9","Piedad y contentamiento","Porque los que quieren enriquecerse caen en tentación y lazo, y en muchas codicias necias y dañosas, que hunden a los hombres en destrucción y perdición;","1-timoteo_6_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"102","1-timoteo","6","10","Piedad y contentamiento","porque raíz de todos los males es el amor al dinero, el cual codiciando algunos, se extraviaron de la fe, y fueron traspasados de muchos dolores.","1-timoteo_6_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"103","1-timoteo","6","11","La buena batalla de la fe","Mas tú, oh hombre de Dios, huye de estas cosas, y sigue la justicia, la piedad, la fe, el amor, la paciencia, la mansedumbre.","1-timoteo_6_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
